merk_mobil,model_mobil,tahun_produksi,bahan_bakar,jarak_tempuh,transmisi,harga,lokasi,wilayah,kapasitas_mesin
jeep,rubicon,2023,Bensin,7.5,Automatic,970000000,Kelapa Gading, Jakarta Utara,2.5
kia,sportage,2013,Bensin,12.5,Automatic,148000000,Medan Satria, Bekasi Kota,1.75
kia,sorento,2014,Bensin,27.5,Automatic,169000000,Duren Sawit, Jakarta Timur,1.25
kia,seltos,2020,Bensin,17.5,Automatic,250000000,Serpong, Tangerang Selatan Kota,1.25
lexus,rx350,2010,Bensin,77.5,Automatic,265000000,Sukabumi, Bandar Lampung Kota,1.75
lexus,es300h,2019,Bensin,62.5,Automatic,350000000,Bekasi Barat, Bekasi Kota,2.5
lexus,lm350,2020,Bensin,157.5,Automatic,459000000,Jagakarsa, Bekasi Kota,2.5
lexus,rx 300,2018,Bensin,17.5,Automatic,799000000,Kelapa Gading, Jakarta Utara,2.5
lexus,rx300,2018,Bensin,17.5,Automatic,799000000,Kelapa Gading, Jakarta Utara,2.5
lexus,rx200t,2017,Bensin,7.5,Automatic,815000000,Sawah Besar, Jakarta Pusat,1.75
lexus,rx200t,2017,Bensin,7.5,Automatic,815000000,Sawah Besar, Jakarta Pusat,1.75
lexus,rx200t,2017,Bensin,52.5,Automatic,825000000,Kemayoran, Jakarta Pusat,1.75
lexus,rx200t,2017,Bensin,52.5,Automatic,825000000,Kemayoran, Jakarta Pusat,1.75
lexus,lm 350,2020,Bensin,22.5,Automatic,1400000000,Pademangan, Jakarta Utara,1.75
lexus,lm 350,2020,Bensin,17.5,Automatic,1400000000,Kebayoran Baru, Jakarta Selatan,1.75
mazda,biante,2013,Bensin,142.5,Automatic,135000000,Kemayoran, Jakarta Pusat,1.25
mazda,mazda 2,2015,Bensin,152.5,Automatic,138000000,Kemayoran, Jakarta Pusat,1.25
mazda,mazda 2,2017,Bensin,37.5,Automatic,206000000,Blimbing, Malang Kota,1.25
mazda,mazda 2,2019,Bensin,32.5,Automatic,210000000,Taman, Sidoarjo  Kab.,1.25
mazda,mazda 2,2018,Bensin,37.5,Automatic,211000000,Blimbing, Malang Kota,1.25
mazda,cx-30,2018,Bensin,12.5,Automatic,252000000,Pondok Aren, Tangerang Selatan Kota,1.25
mazda,mazda 2,2021,Bensin,62.5,Automatic,255000000,Cempaka Putih, Jakarta Pusat,1.75
mazda,cx-3,2019,Bensin,67.5,Automatic,257000000,Cempaka Putih, Jakarta Pusat,1.75
mazda,cx-mazda 3,2019,Bensin,67.5,Automatic,257000000,Cempaka Putih, Jakarta Pusat,1.75
mazda,cx-3,2019,Bensin,12.5,Automatic,257000000,Kebon Jeruk, Jakarta Barat,1.25
mazda,cx-3,2017,Bensin,67.5,Automatic,260000000,Gubeng, Surabaya Kota,1.25
mazda,cx-3,2018,Bensin,12.5,Automatic,260000000,Ciputat, Tangerang Selatan Kota,1.25
mazda,mazda 3,2019,Bensin,77.5,Automatic,265000000,Gunung Putri, Bogor Kab.,1.75
mazda,mazda 3,2019,Bensin,77.5,Automatic,265000000,Cilandak, Jakarta Selatan,1.75
mazda,mazda 2,2022,Bensin,72.5,Automatic,265000000,Kemayoran, Jakarta Pusat,1.75
mazda,mazda 2,2022,Bensin,72.5,Automatic,265000000,Duren Sawit, Jakarta Timur,1.75
mazda,mazda 2,2022,Bensin,12.5,Automatic,271000000,Grogol Petamburan, Jakarta Barat,1.25
mazda,cx-3,2017,Bensin,62.5,Automatic,275000000,Mulyorejo, Surabaya Kota,1.25
mazda,mazda 2,2022,Bensin,97.5,Automatic,281000000,Cempaka Putih, Jakarta Pusat,1.75
mazda,cx-3,2021,Bensin,117.5,Automatic,289000000,Senen, Jakarta Pusat,1.75
mazda,cx-3,2021,Bensin,117.5,Automatic,289000000,Tebet, Jakarta Selatan,1.75
mazda,cx-mazda 3,2021,Bensin,117.5,Automatic,289000000,Duren Sawit, Jakarta Timur,1.75
mazda,cx-mazda 3,2021,Bensin,117.5,Automatic,289000000,Tebet, Jakarta Selatan,1.75
mazda,cx-3,2022,Bensin,132.5,Automatic,290000000,Tomang, Jakarta Barat,1.75
mazda,cx-3,2020,Bensin,67.5,Automatic,295000000,Gubeng, Surabaya Kota,1.25
mazda,cx-30,2020,Bensin,12.5,Automatic,295000000,Pondok Aren, Tangerang Selatan Kota,1.25
mazda,mazda 3,2018,Bensin,42.5,Manual,310000000,Cempaka Putih, Jakarta Pusat,2.5
mazda,mazda 3,2018,Bensin,27.5,Manual,325000000,Cempaka Putih, Jakarta Pusat,2.5
mazda,mazda 3,2018,Bensin,27.5,Manual,325000000,Cempaka Putih, Jakarta Pusat,2.5
mazda,mazda 3,2018,Bensin,197.5,Automatic,330000000,Bekasi Utara, Jakarta Pusat,2.5
mazda,cx-5,2018,Bensin,77.5,Automatic,337000000,Pasar Minggu, Jakarta Selatan,2.5
mazda,cx-5,2018,Bensin,77.5,Automatic,337000000,Pasar Minggu, Jakarta Selatan,2.5
mazda,mazda 3,2019,Bensin,102.5,Automatic,395000000,Bogor Tengah - Kota, Bogor Kota,2.5
mazda,mazda 6,2018,Bensin,132.5,Automatic,420000000,Jatiasih, Bekasi Kota,2.5
mazda,mazda 6,2018,Bensin,127.5,Automatic,420000000,Cibubur, Jakarta Timur,2.5
mazda,mazda 6,2018,Bensin,37.5,Automatic,420000000,Tanjung Priok, Jakarta Utara,1.75
mazda,mazda 6,2018,Bensin,37.5,Automatic,420000000,Tanjung Priok, Jakarta Utara,1.75
mazda,cx-8,2019,Bensin,37.5,Automatic,436000000,Cipayung, Depok Kota,1.25
mazda,cx-8,2019,Bensin,37.5,Automatic,436000000,Cipayung, Depok Kota,1.25
mazda,cx-9,2018,Bensin,152.5,Automatic,455000000,Bogor Selatan - Kota, Bogor Kota,2.5
mazda,cx-8,2021,Bensin,157.5,Automatic,460000000,Bogor Selatan - Kota, Bogor Kota,2.5
mazda,mx-5,2019,Bensin,7.5,Automatic,720000000,Pademangan, Jakarta Utara,1.25
mazda,mx-5,2019,Bensin,7.5,Automatic,720000000,Pademangan, Jakarta Utara,1.25
mercedes-benz,c250,2012,Bensin,52.5,Automatic,235000000,Rajabasa, Bandar Lampung Kota,1.75
mercedes-benz,e250,2018,Bensin,37.5,Manual,305000000,Bekasi Barat, Bekasi Kota,2.5
mercedes-benz,gla200,2015,Bensin,42.5,Automatic,340000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,gla-class,2022,Bensin,62.5,Automatic,350000000,Medan Satria, Bekasi Kota,2.5
mercedes-benz,cla200,2014,Bensin,17.5,Automatic,360000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,c300,2019,Bensin,77.5,Automatic,362000000,Bekasi Utara, Bekasi Kota,2.5
mercedes-benz,c200,2016,Bensin,67.5,Automatic,369000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,gla200,2015,Bensin,32.5,Automatic,369000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,gla200,2017,Bensin,92.5,Automatic,389000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,ml400,2018,Bensin,92.5,Automatic,395000000,Cilodong, Depok Kota,1.25
mercedes-benz,ml400,2018,Bensin,92.5,Automatic,395000000,Cilodong, Depok Kota,1.25
mercedes-benz,e250,2014,Bensin,17.5,Automatic,395000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,112.5,Automatic,403000000,Tebet, Bekasi Kota,2.5
mercedes-benz,c250,2017,Bensin,52.5,Automatic,415000000,Beji, Depok Kota,1.25
mercedes-benz,c250,2017,Bensin,52.5,Automatic,415000000,Beji, Depok Kota,1.25
mercedes-benz,c250,2015,Bensin,42.5,Automatic,425000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,gla200,2018,Bensin,37.5,Automatic,435000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,gla200,2018,Bensin,37.5,Automatic,435000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,c200,2016,Bensin,47.5,Automatic,450000000,Mampang Prapatan, Jakarta Selatan,1.75
mercedes-benz,c250,2017,Bensin,77.5,Automatic,454000000,Duren Sawit, Jakarta Timur,1.25
mercedes-benz,c250,2017,Bensin,77.5,Automatic,454000000,Duren Sawit, Jakarta Timur,1.25
mercedes-benz,c250,2017,Bensin,77.5,Automatic,454000000,Duren Sawit, Jakarta Timur,1.75
mercedes-benz,c250,2017,Bensin,77.5,Automatic,454000000,Duren Sawit, Jakarta Timur,1.75
mercedes-benz,c200,2018,Bensin,72.5,Automatic,455000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,cla200,2018,Bensin,42.5,Automatic,478000000,Cilandak, Jakarta Selatan,1.25
mercedes-benz,cla200,2018,Bensin,42.5,Automatic,478000000,Cilandak, Jakarta Selatan,1.25
mercedes-benz,cla200,2018,Bensin,42.5,Automatic,478000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,a200,2019,Bensin,22.5,Automatic,485000000,Sukmajaya, Depok Kota,1.25
mercedes-benz,a200,2019,Bensin,22.5,Automatic,485000000,Sukmajaya, Depok Kota,1.25
mercedes-benz,e250,2016,Bensin,52.5,Automatic,485000000,Pesanggrahan, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,22.5,Automatic,495000000,Mampang Prapatan, Jakarta Selatan,1.75
mercedes-benz,gle400,2017,Bensin,37.5,Automatic,499000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,gle400,2017,Bensin,37.5,Automatic,499000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,gle400,2017,Bensin,17.5,Automatic,499000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,gle400,2017,Bensin,17.5,Automatic,499000000,Kelapa Gading, Jakarta Utara,1.25
mercedes-benz,gle400,2017,Bensin,17.5,Automatic,499000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,gle400,2017,Bensin,17.5,Automatic,499000000,Kelapa Gading, Jakarta Utara,1.25
mercedes-benz,c200,2019,Bensin,22.5,Automatic,530000000,Mampang Prapatan, Jakarta Selatan,1.75
mercedes-benz,c200,2018,Bensin,32.5,Automatic,550000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,e250,2017,Bensin,22.5,Automatic,550000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,c300,2019,Bensin,22.5,Automatic,555000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,cla300,2018,Bensin,37.5,Automatic,565000000,Kelapa Gading, Jakarta Utara,1.25
mercedes-benz,cla300,2018,Bensin,37.5,Automatic,565000000,Kelapa Gading, Jakarta Utara,1.25
mercedes-benz,glc200,2018,Bensin,22.5,Automatic,579000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,glc200,2018,Bensin,22.5,Automatic,579000000,Kebayoran Baru, Jakarta Selatan,1.25
mercedes-benz,e300,2016,Bensin,32.5,Automatic,599000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,glc200,2019,Bensin,27.5,Automatic,610000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,cla300,2018,Bensin,7.5,Automatic,620000000,Bekasi Barat, Bekasi Kota,1.25
mercedes-benz,cla300,2018,Bensin,7.5,Automatic,620000000,Bekasi Barat, Bekasi Kota,1.25
mercedes-benz,c300,2018,Bensin,7.5,Automatic,620000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,22.5,Automatic,634000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,22.5,Automatic,634000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,37.5,Automatic,635000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,cla200,2019,Bensin,37.5,Automatic,635000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,cla300,2019,Bensin,32.5,Automatic,640000000,Bekasi Barat, Bekasi Kota,1.75
mercedes-benz,cla300,2019,Bensin,32.5,Automatic,640000000,Bekasi Barat, Bekasi Kota,1.75
mercedes-benz,cla200,2021,Bensin,27.5,Automatic,660000000,Tanjung Priok, Jakarta Utara,1.25
mercedes-benz,cla200,2021,Bensin,27.5,Automatic,660000000,Tanjung Priok, Jakarta Utara,1.25
mercedes-benz,glc200,2019,Bensin,12.5,Automatic,665000000,Pademangan, Jakarta Utara,1.25
mercedes-benz,glc200,2019,Bensin,12.5,Automatic,665000000,Pademangan, Jakarta Utara,1.25
mercedes-benz,glc200,2019,Bensin,22.5,Automatic,675000000,Kebayoran Lama, Jakarta Selatan,1.75
mercedes-benz,s400l,2017,Bensin,32.5,Automatic,683000000,Kebayoran Lama, Jakarta Selatan,1.75
mercedes-benz,c300,2019,Bensin,32.5,Automatic,685000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,cla200,2019,Bensin,2.5,Automatic,695000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,e300,2018,Bensin,42.5,Automatic,705000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,e300,2018,Bensin,42.5,Automatic,705000000,Bekasi Selatan, Bekasi Kota,1.25
mercedes-benz,e350,2019,Bensin,27.5,Automatic,715000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,e300,2018,Bensin,17.5,Automatic,725000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,gle400,2017,Bensin,72.5,Automatic,750000000,Bogor Barat - Kota, Bogor Kota,2.5
mercedes-benz,c-class,2020,Bensin,142.5,Automatic,790000000,Bogor Selatan - Kota, Bogor Kota,2.5
mercedes-benz,e300,2019,Bensin,22.5,Automatic,792000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,e200,2022,Bensin,12.5,Automatic,820000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,e200,2022,Bensin,12.5,Automatic,820000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,e350,2019,Bensin,12.5,Automatic,820000000,Pasar Baru, Jakarta Pusat,1.75
mercedes-benz,e350,2019,Bensin,12.5,Automatic,820000000,Pasar Baru, Jakarta Pusat,1.75
mercedes-benz,c200,2023,Bensin,22.5,Automatic,845000000,Beji, Depok Kota,1.75
mercedes-benz,c200,2023,Bensin,22.5,Automatic,845000000,Beji, Depok Kota,1.75
mercedes-benz,a35 amg,2022,Bensin,7.5,Automatic,856000000,Mampang Prapatan, Jakarta Selatan,1.75
mercedes-benz,cla200,2023,Bensin,2.5,Automatic,875000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,c300,2023,Bensin,2.5,Automatic,922000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,c300,2023,Bensin,7.5,Automatic,999000000,Kebayoran Lama, Jakarta Selatan,1.75
mercedes-benz,e300,2023,Bensin,12.5,Automatic,1160000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,c300,2024,Bensin,2.5,Automatic,1220000000,Kebayoran Lama, Jakarta Selatan,1.75
mercedes-benz,gle450,2020,Bensin,42.5,Automatic,1225000000,Sukmajaya, Depok Kota,1.75
mercedes-benz,gle450,2021,Bensin,22.5,Automatic,1290000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,v250,2021,Bensin,12.5,Automatic,1291000000,Kebayoran Baru, Jakarta Selatan,1.75
mercedes-benz,v250,2021,Bensin,12.5,Automatic,1291000000,Cilandak, Jakarta Selatan,1.75
mercedes-benz,gle450,2021,Bensin,37.5,Automatic,1295000000,Pesanggrahan, Jakarta Selatan,1.75
mercedes-benz,gle450,2021,Bensin,37.5,Automatic,1295000000,Pasar Baru, Jakarta Pusat,1.75
mg,hs,2021,Bensin,77.5,Automatic,267000000,Cempaka Putih, Jakarta Pusat,1.75
mg,hs,2021,Bensin,87.5,Automatic,275000000,Cempaka Putih, Jakarta Pusat,1.75
mg,hs,2021,Bensin,87.5,Automatic,275000000,Tebet, Jakarta Selatan,1.75
mg,hs,2021,Bensin,87.5,Automatic,275000000,Duren Sawit, Jakarta Timur,1.75
mg,hs,2021,Bensin,167.5,Automatic,290000000,Setia Budi, Jakarta Selatan,1.75
mg,hs,2021,Bensin,162.5,Automatic,290000000,Tebet, Jakarta Selatan,1.75
mg,hs,2021,Bensin,162.5,Automatic,290000000,Kemayoran, Jakarta Pusat,1.75
mg,hs,2021,Bensin,162.5,Automatic,290000000,Cempaka Putih, Jakarta Pusat,1.75
mg,hs,2021,Bensin,177.5,Automatic,389000000,Bekasi Barat, Bekasi Kota,2.5
mini cooper,cooper s countryman,2017,Bensin,182.5,Automatic,500000000,Bogor Tengah - Kota, Bogor Kota,2.5
mini cooper,cooper,1990,Bensin,12.5,Automatic,569000000,Kebayoran Baru, Jakarta Selatan,1.25
mini cooper,cooper s countryman,2023,Bensin,2.5,Automatic,835000000,Tanjung Priok, Jakarta Utara,1.75
mini cooper,cooper s countryman,2023,Bensin,2.5,Automatic,835000000,Tanjung Priok, Jakarta Utara,1.75
mini cooper cooper,cooper,1990,Bensin,12.5,Automatic,569000000,Kebayoran Baru, Jakarta Selatan,1.25
mitsubishi,colt t120ss,2018,Bensin,72.5,Manual,90000000,Klari, Karawang Kab.,1.25
mitsubishi,outlander,2017,Bensin,112.5,Manual,125000000,Cikarang Utara, Bekasi Kab.,1.25
mitsubishi,outlander sport,2014,Bensin,7.5,Automatic,145000000,Setia Budi, Jakarta Selatan,1.75
mitsubishi,strada triton,2018,Diesel,2.5,Manual,154000000,Gayamsari, Semarang Kota,1.25
mitsubishi,colt I300,2023,Diesel,12.5,Manual,179000000,Semarang Tengah, Semarang Kota,1.25
mitsubishi,xpander,2017,Bensin,2.5,Manual,180000000,Semarang Selatan, Semarang Kota,1.25
mitsubishi,xpander,2018,Bensin,7.5,Manual,185000000,Pedurungan, Semarang Kota,1.25
mitsubishi,xpander,2020,Bensin,12.5,Automatic,197000000,Semarang Selatan, Semarang Kota,1.25
mitsubishi,xpander,2020,Bensin,2.5,Automatic,197000000,Karang Kidul, Semarang Kota,1.25
mitsubishi,xpander,2018,Bensin,12.5,Automatic,198000000,Semarang Tengah, Semarang Kota,1.25
mitsubishi,pajero sport,2009,Diesel,22.5,Automatic,200000000,Enggal, Bandar Lampung Kota,1.75
mitsubishi,pajero sport,2010,Diesel,22.5,Automatic,200000000,Tanjung Karang Pusat, Bandar Lampung Kota,1.75
mitsubishi,xpander,2017,Bensin,17.5,Automatic,200000000,Enggal, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,17.5,Automatic,200000000,Enggal, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,2.5,Automatic,200000000,Semarang Timur, Semarang Kota,1.25
mitsubishi,xpander,2018,Bensin,22.5,Automatic,204000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,32.5,Automatic,207500000,Sukodono, Sidoarjo  Kab.,1.25
mitsubishi,xpander,2018,Bensin,27.5,Automatic,209000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,37.5,Automatic,210000000,Sambikerep, Surabaya Kota,1.25
mitsubishi,xpander,2018,Bensin,32.5,Automatic,210000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,32.5,Automatic,210000000,Tanjung Karang Barat, Bandar Lampung Kota,1.75
mitsubishi,xpander,2019,Bensin,32.5,Automatic,210500000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2019,Bensin,32.5,Automatic,211000000,Dinoyo, Malang Kota,1.25
mitsubishi,xpander,2018,Bensin,32.5,Automatic,214000000,Metro Pusat, Metro Kota,1.75
mitsubishi,xpander,2019,Bensin,42.5,Automatic,215000000,Buduran, Sidoarjo  Kab.,1.25
mitsubishi,xpander,2018,Bensin,32.5,Automatic,218000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,pajero sport,2012,Diesel,37.5,Automatic,220000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,xpander,2018,Bensin,32.5,Automatic,220000000,Metro Barat, Metro Kota,1.75
mitsubishi,xpander,2019,Bensin,37.5,Automatic,222000000,Rajabasa, Bandar Lampung Kota,1.75
mitsubishi,xpander,2019,Bensin,37.5,Automatic,222500000,Sidoarjo, Sidoarjo  Kab.,1.25
mitsubishi,xpander,2019,Bensin,37.5,Automatic,223000000,Kedaton, Bandar Lampung Kota,1.75
mitsubishi,pajero sport,2012,Diesel,42.5,Automatic,225000000,Rajabasa, Bandar Lampung Kota,1.75
mitsubishi,xpander,2019,Bensin,47.5,Automatic,233000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,xpander,2021,Bensin,47.5,Automatic,233000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,triton,2017,Diesel,57.5,Manual,235000000,Samarinda Kota, Samarinda Kota,1.25
mitsubishi,xpander,2021,Bensin,37.5,Automatic,235500000,Wonokromo, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,52.5,Automatic,237000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,pajero sport,2012,Diesel,52.5,Automatic,238000000,Kedamaian, Bandar Lampung Kota,1.75
mitsubishi,xpander,2020,Bensin,52.5,Automatic,238000000,Kedaton, Bandar Lampung Kota,1.75
mitsubishi,pajero sport,2012,Diesel,52.5,Automatic,240000000,Sukarame, Bandar Lampung Kota,1.75
mitsubishi,triton,2018,Diesel,57.5,Manual,245000000,Samarinda Kota, Samarinda Kota,1.25
mitsubishi,pajero sport,2012,Diesel,52.5,Automatic,245000000,Seputih Mataram, Lampung Tengah Kab.,1.75
mitsubishi,pajero sport,2013,Diesel,57.5,Automatic,249000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,52.5,Manual,249000000,Tanjung Karang Barat, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,67.5,Automatic,250000000,Kenjeran, Surabaya Kota,1.25
mitsubishi,xpander,2019,Bensin,67.5,Automatic,250000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,62.5,Automatic,250000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2021,Bensin,62.5,Automatic,250000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,57.5,Automatic,250000000,Kemayoran, Jakarta Pusat,1.75
mitsubishi,triton,2017,Diesel,17.5,Manual,250000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2023,Bensin,17.5,Automatic,250000000,Sako, Palembang Kota,1.25
mitsubishi,pajero sport,2013,Diesel,67.5,Automatic,255000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,67.5,Automatic,255000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,62.5,Automatic,255000000,Tanjung Karang Pusat, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,62.5,Automatic,255000000,Tambora, Jakarta Barat,1.75
mitsubishi,xpander,2020,Bensin,62.5,Automatic,255000000,Wonokromo, Surabaya Kota,1.25
mitsubishi,xpander,2020,Bensin,62.5,Automatic,255000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,12.5,Automatic,255000000,Cempaka Putih, Jakarta Pusat,1.25
mitsubishi,xpander,2023,Bensin,12.5,Automatic,255000000,Ciputat, Tangerang Selatan Kota,1.25
mitsubishi,pajero sport,2012,Diesel,67.5,Automatic,256000000,Natar, Lampung Selatan Kab.,1.75
mitsubishi,xpander,2021,Bensin,67.5,Automatic,257000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,67.5,Automatic,258000000,Kemayoran, Jakarta Pusat,1.75
mitsubishi,xpander,2022,Bensin,57.5,Automatic,259000000,Gubeng, Surabaya Kota,1.25
mitsubishi,colt fe,2015,Diesel,72.5,Manual,260000000,Sukabumi, Bandar Lampung Kota,1.75
mitsubishi,starada triton,2019,Diesel,72.5,Manual,260000000,Sungkai Selatan, Lampung Utara Kab.,1.75
mitsubishi,xpander,2021,Bensin,67.5,Automatic,260000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2021,Bensin,62.5,Automatic,260000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2021,Bensin,57.5,Automatic,260000000,Tegalsari, Surabaya Kota,1.25
mitsubishi,triton,2018,Diesel,27.5,Automatic,260000000,Prabumulih Timur, Prabumulih Kota,1.25
mitsubishi,xpander,2022,Bensin,22.5,Automatic,260000000,Ilir Timur II, Palembang Kota,1.25
mitsubishi,canter,2018,Diesel,17.5,Manual,260000000,Ilir Timur II, Palembang Kota,1.25
mitsubishi,fe 71,2018,Diesel,17.5,Manual,260000000,Sako, Palembang Kota,1.25
mitsubishi,xpander,2022,Bensin,17.5,Automatic,260000000,Serpong, Tangerang Selatan Kota,1.25
mitsubishi,strada triton,2017,Diesel,27.5,Manual,262000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2021,Bensin,72.5,Automatic,262500000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,12.5,Automatic,264500000,Pondok Aren, Tangerang Selatan Kota,1.25
mitsubishi,xpander,2023,Bensin,17.5,Manual,264800000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,pajero sport,2013,Bensin,77.5,Automatic,265000000,Way Halim, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,72.5,Automatic,265000000,Kemayoran, Jakarta Pusat,1.75
mitsubishi,xpander,2022,Bensin,62.5,Automatic,265000000,Mulyorejo, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,62.5,Automatic,265000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,17.5,Automatic,265000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2022,Bensin,12.5,Automatic,265000000,Pondok Aren, Tangerang Selatan Kota,1.25
mitsubishi,pajero sport,2014,Diesel,82.5,Automatic,267000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
mitsubishi,xpander,2023,Bensin,77.5,Automatic,267000000,Kemayoran, Jakarta Pusat,1.75
mitsubishi,xpander,2022,Bensin,62.5,Automatic,267000000,Tambaksari, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,82.5,Automatic,269000000,Duren Sawit, Jakarta Timur,1.75
mitsubishi,xpander,2023,Bensin,82.5,Automatic,269000000,Makasar, Jakarta Timur,1.75
mitsubishi,xpander,2022,Bensin,72.5,Automatic,270000000,Gubeng, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,57.5,Automatic,270000000,Wonokromo, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,67.5,Automatic,272000000,Mulyorejo, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,12.5,Automatic,273000000,Pondok Aren, Tangerang Selatan Kota,1.25
mitsubishi,pajero sport,2014,Diesel,87.5,Automatic,275000000,Rajabasa, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,87.5,Automatic,275000000,Sukabumi, Bandar Lampung Kota,1.75
mitsubishi,triton,2019,Diesel,27.5,Manual,275000000,Sako, Palembang Kota,1.25
mitsubishi,triton,2020,Diesel,27.5,Manual,275000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2021,Bensin,22.5,Automatic,275000000,Kalidoni, Palembang Kota,1.25
mitsubishi,xpander,2022,Bensin,22.5,Automatic,275000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2023,Bensin,92.5,Automatic,277000000,Cempaka Putih, Jakarta Pusat,1.75
